표준노드ID,노드명,노드유형코드,회전제한여부,경도,위도,적용시작일자
3610004103,간동삼거리,101,0,128.601418,37.079931,2025-01-15
3610111805,동산리1508-6,101,0,128.668833,36.950622,2025-01-15
3610112601,춘산리133-1,101,0,128.677006,36.979088,2025-01-15
3610001201,제1무암교(동측),104,0,128.725174,37.007601,2025-01-15
3610001303,화본사거리,101,0,128.714388,37.023036,2025-01-15
3610003604,의흥면 읍내리 245-1,101,0,128.739883,37.073708,2025-01-15
3610004608,나호리1246-2,101,0,128.648754,37.086031,2025-01-15
3610006611,대구지방법원의성지원군위군법원,101,0,128.58687,37.141755,2025-01-15
3610112003,제2석굴암교차로,101,0,128.67039,36.952673,2025-01-15
3610112004,제2석굴암교차로,101,0,128.670335,36.952772,2025-01-15
3610128204,용아교차로,101,0,128.821326,37.036926,2025-01-15
3610133701,수서리1660,101,0,128.574881,37.109759,2025-01-15
3610004403,의흥면 수북리 865-1,101,0,128.71988,37.080354,2025-01-15
3610128802,서부리573-1,102,0,128.579569,37.144168,2025-01-15
3610001117,거매리230-3,101,0,128.617999,37.045713,2025-01-15
3610004704,백양삼거리,101,0,128.68568,37.092307,2025-01-15
3610134803,중구리17-10,101,0,128.609537,37.052737,2025-01-15
3610135302,장기리242-4,102,0,128.609647,37.040057,2025-01-15
3610007519,대북리758-1,101,0,128.576424,37.1537,2025-01-15
3610001713,화북리1127-1,101,0,128.790298,37.027895,2025-01-15
3610139402,정리248-1,101,0,128.588038,37.14731,2025-01-15
3610154100,동천교(서측),104,0,128.588256,37.141728,2025-01-15
3610008012,송원삼거리,101,0,128.492833,37.15597,2025-01-15
3610090503,서군위IC,106,0,128.498077,37.146134,2025-01-15
3610511200,사리교(북측),104,0,128.485414,37.211612,2025-01-15
3610600100,고로2교(동측),104,0,128.840116,37.057997,2025-01-15
3610518900,소보면 위성리 872-15,101,0,128.483446,37.184224,2025-01-15
3610168700,효령면 중구리 183-5,101,0,128.606909,37.056969,2025-01-15
3610185300,군위읍 서부리 16-5,101,0,128.58522,37.139439,2025-01-15
3610524000,소보면 산법리 408-2,101,0,128.528056,37.127129,2025-01-15
3610188500,군위읍 서부리 79-1,101,0,128.585405,37.134512,2025-01-15
3610190800,삼국유사면 낙전리 502-7,101,0,128.840625,37.09574,2025-01-15
3610681300,최소노드배치점,107,0,128.617973,37.13985,2025-01-15
3610526200,서군위ＩＣ교차로,101,0,128.500759,37.144161,2025-01-15
3610527100,소보면 달산리 374-2,101,0,128.476726,37.160169,2025-01-15
3610249400,효령면 고곡리 843-4,101,0,128.59937,37.000353,2025-01-15
3610537900,군위읍 외량리 913-2,101,0,128.567124,37.156931,2025-01-15
3610253200,우보면 달산리 376,101,0,128.681515,37.039194,2025-01-15
3610254500,효령면 노행리 1292,101,0,128.643785,37.108396,2025-01-15
3610257300,부계면 남산리 산22-1,101,0,128.65941,36.942595,2025-01-15
3610620200,의흥면 이지리 343-4,101,0,128.728051,37.067171,2025-01-15
3610282200,군위읍 동부리 109-11,101,0,128.592081,37.136944,2025-01-15
3610322100,효령면 불로리 657-84,101,0,128.588077,37.065781,2025-01-15
3610514400,소보면 사리리 451-2,101,0,128.487935,37.217789,2025-01-15
3610329700,부계면 창평리 1372-1,101,0,128.679408,37.004509,2025-01-15
3610635200,의흥면 금양리 693-1,101,0,128.75907,37.047553,2025-01-15
3610353400,군위읍 하곡리 647,101,0,128.617128,37.137319,2025-01-15
3610355200,효령면 금매리 1295-9,101,0,128.635537,37.032071,2025-01-15
3610638800,의흥면 원산리 1331,101,0,128.748458,37.06625,2025-01-15
3610370300,효령면 화계리 1066-13,101,0,128.656874,37.017453,2025-01-15
3610641500,삼국유사면 화수리 424-2,101,0,128.771844,37.012364,2025-01-15
3610642700,삼국유사면 괴산리 435,101,0,128.836588,37.016908,2025-01-15
3610572500,소보면 송원리 985,101,0,128.494114,37.153421,2025-01-15
3610394100,우보면 선곡리 1097-4,101,0,128.691007,37.103376,2025-01-15
3610578300,소보면 내의리 1069-1,101,0,128.497916,37.176287,2025-01-15
3610420200,우보면 달산리 587,101,0,128.670637,37.056062,2025-01-15
3610420500,부계면 창평리 297-3,101,0,128.708839,36.988598,2025-01-15
3610425100,효령면 고곡리 442-1,101,0,128.592133,37.020997,2025-01-15
3610657400,의흥면 지호리 1356,101,0,128.790917,37.070676,2025-01-15
3610585000,최소노드배치점,107,0,128.582221,37.106514,2025-01-15
3610586200,최소노드배치점,107,0,128.572586,37.123159,2025-01-15
3610467200,최소노드배치점,107,0,128.675548,36.97593,2025-01-15
3610666600,최소노드배치점,107,0,128.905078,37.063642,2025-01-15
3610667700,최소노드배치점,107,0,128.81934,37.032872,2025-01-15
3610669900,최소노드배치점,107,0,128.747218,37.030187,2025-01-15
3610497600,최소노드배치점,107,0,128.693354,37.056143,2025-01-15
3610593600,최소노드배치점,107,0,128.474931,37.182897,2025-01-15
3610594300,최소노드배치점,107,0,128.451019,37.198269,2025-01-15
3610595600,최소노드배치점,107,0,128.45107,37.190644,2025-01-15
3610597000,최소노드배치점,107,0,128.538682,37.174704,2025-01-15
3610003801,석산교,101,0,128.875787,37.076589,2025-01-15
3610005704,군위IC앞교차로,106,0,128.581398,37.102773,2025-01-15
3610112603,춘산리133-1,101,0,128.676823,36.979047,2025-01-15
3610137402,서부리114-2,101,0,128.586823,37.133201,2025-01-15
3610138001,서부리109-1,102,0,128.585398,37.133752,2025-01-15
3610134002,무성리1071-4,102,0,128.583577,37.089423,2025-01-15
3610089101,중구터널(북측),104,0,128.594148,37.053822,2025-01-15
3610006541,서부리555-5,101,0,128.585537,37.138277,2025-01-15
3610133601,수서리701-28,102,0,128.572888,37.108796,2025-01-15
3610138201,동부리964-1,102,0,128.587964,37.135616,2025-01-15
3610004817,호포삼거리,101,0,128.670535,37.092858,2025-01-15
3610090301,서군위하이패스IC,106,1,128.495323,37.148303,2025-01-15
3610148300,대율천교(남측),104,0,128.678036,36.960046,2025-01-15
3610157200,낙전2교(남측),104,0,128.838063,37.099041,2025-01-15
3610164300,군위읍 서부리 288-3,101,0,128.58474,37.134624,2025-01-15
3610168800,부계면 남산리 산113-2,101,0,128.648999,36.922571,2025-01-15
3610177200,효령면 마시리 1138-1,101,0,128.652,37.011127,2025-01-15
3610194500,효령면 화계리 1373-40,101,0,128.653403,37.016175,2025-01-15
3610675300,최소노드배치점,107,0,128.570127,37.155674,2025-01-15
3610700000,최소노드배치점,107,0,128.759173,37.047716,2025-01-15
3610608800,산성면 화본리 46-2,101,0,128.740416,37.024098,2025-01-15
3610610200,의흥면 원산리 1330,101,0,128.750044,37.06464,2025-01-15
3610528200,군위읍 수서리 1270-4,101,0,128.576618,37.100858,2025-01-15
3610528300,군위읍 수서리 1241-2,101,0,128.576522,37.100934,2025-01-15
3610224500,우보면 봉산리 1309,101,0,128.637694,37.081629,2025-01-15
3610616800,삼국유사면 학암리 1439,101,0,128.892685,37.069412,2025-01-15
3610243000,효령면 오천리 557-1,101,0,128.628123,37.087906,2025-01-15
3610256100,군위읍 동부리 665-11,101,0,128.588122,37.132474,2025-01-15
3610265100,우보면 달산리 182-1,101,0,128.67869,37.04673,2025-01-15
3610288900,부계면 창평리 1171-3,101,0,128.684942,36.993928,2025-01-15
3610545800,군위읍 대흥리 334-1,101,0,128.551545,37.17827,2025-01-15
3610628700,산성면 봉림리 1387,101,0,128.737597,36.994172,2025-01-15
3610550800,소보면 신계리 112-5,101,0,128.503477,37.14265,2025-01-15
3610328600,우보면 두북리 797-7,101,0,128.686964,37.104033,2025-01-15
3610344400,부계면 남산리 산123-1,101,0,128.651841,36.92965,2025-01-15
3610349600,효령면 고곡리 902-9,101,0,128.60019,36.997777,2025-01-15
3610562000,소보면 달산리 374-2,101,0,128.477121,37.160254,2025-01-15
3610353700,우보면 선곡리 1025-3,101,0,128.691495,37.105207,2025-01-15
3610562400,군위읍 수서리 1359-3,101,0,128.574449,37.093306,2025-01-15
3610373600,부계면 남산리 112,101,0,128.659423,36.934729,2025-01-15
3610571300,소보면 서경리 361-1,101,0,128.511214,37.132546,2025-01-15
3610573100,소보면 달산리 1201-2,101,0,128.482439,37.166227,2025-01-15
3610391000,군위읍 정리 226,101,0,128.587915,37.146591,2025-01-15
3610656100,의흥면 지호리 1316-5,101,0,128.780075,37.069386,2025-01-15
3610440700,군위읍 동부리 579-3,101,0,128.588435,37.134969,2025-01-15
3610586700,최소노드배치점,107,0,128.580856,37.140365,2025-01-15
3610467300,최소노드배치점,107,0,128.67568,36.975953,2025-01-15
3610471300,최소노드배치점,107,0,128.59258,37.086653,2025-01-15
3610666100,최소노드배치점,107,0,128.912909,37.062892,2025-01-15
3610480000,최소노드배치점,107,0,128.692971,36.989416,2025-01-15
3610668100,최소노드배치점,107,0,128.834465,37.020079,2025-01-15
3610669100,최소노드배치점,107,0,128.726723,37.087042,2025-01-15
3610496400,최소노드배치점,107,0,128.677295,37.0315,2025-01-15
3610138302,동부리964-10,101,0,128.587054,37.138606,2025-01-15
3610006524,서부리555-5,101,0,128.584987,37.136739,2025-01-15
3610134502,불로리665,102,0,128.585572,37.067644,2025-01-15
3610003601,의흥면 읍내리 201-3,101,0,128.740192,37.073836,2025-01-15
3610003606,의흥면 읍내리 787-8,101,0,128.739994,37.073875,2025-01-15
3610002207,화수교(서측),104,0,128.774341,37.027475,2025-01-15
3610001113,부계초등학교병설유치원,101,0,128.682348,37.002009,2025-01-15
3610006207,동부리678-5,101,0,128.587425,37.12982,2025-01-15
3610006536,용대리374-2,101,0,128.616796,37.133,2025-01-15
3610135204,장기리89-1,101,0,128.610638,37.040591,2025-01-15
3610141503,이화리761-2,101,0,128.687693,37.091467,2025-01-15
3610147900,신화교(동측),104,0,128.668914,37.006752,2025-01-15
3610153400,신화교(북측),104,0,128.665984,37.010362,2025-01-15
3610599100,망대교(서측),104,0,128.830112,37.021138,2025-01-15
3610600000,고로2교(서측),104,0,128.838076,37.056633,2025-01-15
3610522300,군위읍 서부리 143-1,101,0,128.583253,37.124713,2025-01-15
3610194400,효령면 화계리 1373-40,101,0,128.65327,37.01619,2025-01-15
3610691000,최소노드배치점,107,0,128.762059,37.052909,2025-01-15
3610693700,최소노드배치점,107,0,128.668731,37.062833,2025-01-15
3610694500,최소노드배치점,107,0,128.621498,37.130982,2025-01-15
3610695000,최소노드배치점,107,0,128.595173,37.009695,2025-01-15
3610526500,소보면 내의리 1466,101,0,128.505482,37.180216,2025-01-15
3610615800,삼국유사면 가암리 1043,101,0,128.86283,37.077574,2025-01-15
3610235600,삼국유사면 낙전리 936,101,0,128.833171,37.099868,2025-01-15
3610253600,산성면 화본리 867-13,101,0,128.714793,37.025483,2025-01-15
3610280100,효령면 오천리 164-6,101,0,128.62689,37.08846,2025-01-15
3610290200,우보면 이화리 1230-2,101,0,128.684242,37.095838,2025-01-15
3610630400,산성면 무암리 421-3,101,0,128.732868,37.003513,2025-01-15
3610551800,소보면 신계리 396-5,101,0,128.500247,37.143521,2025-01-15
3610631700,삼국유사면 학암리 727-4,101,0,128.895091,37.068454,2025-01-15
3610328400,군위읍 동부리 99-1,101,0,128.590773,37.13565,2025-01-15
3610335800,부계면 남산리 산106-3,101,0,128.652628,36.93224,2025-01-15
3610637500,삼국유사면 가암리 433,101,0,128.862122,37.08296,2025-01-15
3610363200,효령면 성리 19,101,0,128.613112,37.081191,2025-01-15
3610389900,우보면 이화리 1707-6,101,0,128.695484,37.08458,2025-01-15
3610653600,의흥면 금양리 969-2,101,0,128.765488,37.041464,2025-01-15
3610424100,삼국유사면 낙전리 502-1,101,0,128.841491,37.094847,2025-01-15
3610425600,부계면 남산리 산174-7,101,0,128.652795,36.955859,2025-01-15
3610581300,소보면 봉황리 694-3,101,0,128.520671,37.171768,2025-01-15
3610582400,소보면 송원리 1069-2,101,0,128.497713,37.157685,2025-01-15
3610662600,최소노드배치점,107,0,128.824735,37.04317,2025-01-15
3610459000,최소노드배치점,107,0,128.645367,36.925045,2025-01-15
3610491900,최소노드배치점,107,0,128.619866,37.085847,2025-01-15
3610497500,최소노드배치점,107,0,128.689239,37.057577,2025-01-15
3610594000,최소노드배치점,107,0,128.490106,37.164974,2025-01-15
3610510200,최소노드배치점,107,0,128.69454,37.009499,2025-01-15
3610132001,외량리934-4,102,0,128.552213,37.150038,2025-01-15
3610007506,정동1교,101,0,128.580564,37.147523,2025-01-15
3610134101,무성리1247,102,0,128.579732,37.090341,2025-01-15
3610128402,용아교(북측),104,0,128.821978,37.039403,2025-01-15
3610133903,무성리1072-2,101,0,128.58387,37.089785,2025-01-15
3610135501,마시리1138-1,102,0,128.651927,37.010884,2025-01-15
3610134402,불로리657-82,101,0,128.589099,37.067176,2025-01-15
3610006533,군위초등학교,101,0,128.585923,37.139281,2025-01-15
3610006537,용대리374-2,101,0,128.616749,37.133105,2025-01-15
3610006704,중구사거리,101,0,128.59068,37.141824,2025-01-15
3610008109,송원리1062-7,101,0,128.498654,37.158588,2025-01-15
3610004814,이화리1007-4,101,0,128.689086,37.098986,2025-01-15
3610009602,구미시-군위군,105,0,128.450878,37.134618,2025-01-15
3610007004,서군위IC교차로,106,0,128.500751,37.144448,2025-01-15
3610006546,동부리170-1,101,0,128.591734,37.139676,2025-01-15
3610006226,동부리666-5,101,1,128.587831,37.131528,2025-01-15
3610161800,우보면 나호리 927-2,101,0,128.651412,37.085344,2025-01-15
3610512000,소보면 사리리 236-2,101,0,128.485418,37.211875,2025-01-15
3610176600,군위읍 서부리 120,101,0,128.58756,37.133193,2025-01-15
3610190700,삼국유사면 낙전리 551-2,101,0,128.843136,37.093516,2025-01-15
3610687700,최소노드배치점,107,0,128.620878,37.042479,2025-01-15
3610694000,최소노드배치점,107,0,128.744014,37.074181,2025-01-15
3610698600,최소노드배치점,107,0,128.644645,37.117886,2025-01-15
3610199500,효령면 병수리 1187,101,0,128.629169,37.082927,2025-01-15
3610200800,우보면 이화리 1725-6,101,0,128.680988,37.095096,2025-01-15
3610614900,의흥면 파전리 552-3,101,0,128.755701,37.074034,2025-01-15
3610615000,의흥면 파전리 484-6,101,0,128.755723,37.074141,2025-01-15
3610236100,군위읍 정리 242,101,0,128.58717,37.146301,2025-01-15
3610239800,부계면 동산리 산61-2,101,0,128.689454,36.939794,2025-01-15
3610626700,산성면 화본리 1285,101,0,128.724342,37.023277,2025-01-15
3610552100,소보면 산법리 산4-9,101,0,128.522994,37.132156,2025-01-15
3610337300,효령면 화계리 597-4,101,0,128.662466,37.013481,2025-01-15
3610561200,군위읍 사직리 9-19,101,0,128.580245,37.125379,2025-01-15
3610368200,부계면 창평리 808-1,101,0,128.690558,37.006253,2025-01-15
3610575600,소보면 송원리 678-5,101,0,128.494975,37.156478,2025-01-15
3610411000,효령면 화계리 1373-24,101,0,128.651472,37.018198,2025-01-15
3610413800,우보면 이화리 1710,101,0,128.693892,37.085948,2025-01-15
3610414000,우보면 봉산리 1428,101,0,128.65669,37.07329,2025-01-15
3610442800,군위읍 용대리 404,101,0,128.615876,37.132506,2025-01-15
3610469500,최소노드배치점,107,0,128.594967,37.062138,2025-01-15
3610588300,최소노드배치점,107,0,128.541064,37.102854,2025-01-15
3610477900,최소노드배치점,107,0,128.59579,37.029124,2025-01-15
3610590400,최소노드배치점,107,0,128.44939,37.195664,2025-01-15
3610487700,최소노드배치점,107,0,128.726264,37.090283,2025-01-15
3610504800,최소노드배치점,107,0,128.634635,37.084902,2025-01-15
3610597300,최소노드배치점,107,0,128.537948,37.170791,2025-01-15
3610001107,화계리1009-6,101,0,128.653613,37.017892,2025-01-15
3610113202,양지말교차로,101,0,128.68278,36.988896,2025-01-15
3610132701,수서리503-1,101,0,128.576947,37.113372,2025-01-15
3610137202,사직리226,101,0,128.574932,37.130485,2025-01-15
3610130402,동군위IC교차로,102,0,128.68378,37.000608,2025-01-15
3610001306,제1무암교(서측),104,0,128.724662,37.007888,2025-01-15
3610090102,삼국유사군위휴게소,104,0,128.716105,36.979288,2025-01-15
3610000418,동산리1708-4,101,0,128.667862,36.950996,2025-01-15
3610133402,수서리1660,101,0,128.574677,37.112217,2025-01-15
3610132201,삽령리261-3,102,0,128.552957,37.165149,2025-01-15
3610138602,서부리489-1,101,0,128.584106,37.140338,2025-01-15
3610139601,정리242,102,0,128.588062,37.146346,2025-01-15
3610002904,효령삼거리,101,0,128.600696,37.058019,2025-01-15
3610090502,서군위IC,106,0,128.498211,37.146147,2025-01-15
3610517800,도산2교(동측),104,0,128.462531,37.134374,2025-01-15
3610599000,삼산교(동측),104,0,128.727309,36.996772,2025-01-15
3610164900,군위읍 서부리 558,101,0,128.585827,37.131913,2025-01-15
3610602600,의흥면 연계리 1146-3,101,0,128.765299,37.067684,2025-01-15
3610174900,효령면 화계리 1404-25,101,0,128.653138,37.015237,2025-01-15
3610603300,의흥면 금양리 637-1,101,0,128.762105,37.053287,2025-01-15
3610696000,최소노드배치점,107,0,128.563049,37.167996,2025-01-15
3610527500,군위읍 외량리 220-1,101,0,128.562206,37.170699,2025-01-15
3610611300,의흥면 매성리 805-3,101,0,128.771768,37.052378,2025-01-15
3610264900,효령면 화계리 1373-8,101,0,128.654602,37.017882,2025-01-15
3610266700,부계면 동산리 1637-3,101,0,128.665106,36.951672,2025-01-15
3610547100,소보면 송원리 540-11,101,0,128.49187,37.171174,2025-01-15
3610629900,의흥면 지호리 1356,101,0,128.786888,37.070668,2025-01-15
3610554700,군위읍 수서리 1421,101,0,128.572229,37.089896,2025-01-15
3610363900,군위읍 정리 183-1,101,0,128.586572,37.143724,2025-01-15
