표준링크ID,출발표준노드,도착표준노드,지도상거리,도로등급코드,도로유형코드,도로명,연결로유형코드,통행제한차량유형코드,적용시작일자
3610021100,3610009800,3610009700,26.65,106,3,도신로,0,0,2025-01-15
3610021200,3610009700,3610009800,21.88,106,3,도신로,0,0,2025-01-15
3610021300,3610009000,3610009100,1672.96,106,0,소보안계로,0,0,2025-01-15
3610021400,3610009100,3610009000,1690.74,106,0,소보안계로,0,0,2025-01-15
3610021500,3610008002,3610008101,448.41,105,0,도군로,0,0,2025-01-15
3610021600,3610008101,3610008002,444.5,105,0,도군로,0,0,2025-01-15
3610021700,3610008002,3610008001,60.5,105,3,도군로,0,0,2025-01-15
3610021800,3610008001,3610008002,60.5,105,3,도군로,0,0,2025-01-15
3610021900,3610005600,3610005700,47.64,103,0,장천로,0,0,2025-01-15
3610022000,3610005700,3610009300,193.2,103,3,장천로,0,0,2025-01-15
3610022100,3610009300,3610005700,193.2,103,3,장천로,0,0,2025-01-15
3610022200,3610005700,3610005600,47.64,103,0,장천로,0,0,2025-01-15
3610143700,3610065600,3610065700,47.93,107,0,동부로,0,0,2025-01-15
3610143800,3610065700,3610065600,48.21,107,0,동부로,0,0,2025-01-15
3610302803,3610006201,3610006202,202.16,107,0,군청로,0,0,2025-01-15
3610302806,3610006203,3610006200,565.18,107,0,군청로,0,0,2025-01-15
3610302807,3610006202,3610006204,68.33,107,0,군청로,0,0,2025-01-15
3610302808,3610006204,3610006203,121.68,107,0,군청로,0,0,2025-01-15
3610302809,3610006500,3610006205,303.97,107,0,군청로,0,0,2025-01-15
3610302810,3610006205,3610006201,185.67,107,0,군청로,0,0,2025-01-15
3610302904,3610006202,3610006201,197.81,107,0,군청로,0,0,2025-01-15
3610302905,3610006200,3610006203,574.74,107,0,군청로,0,0,2025-01-15
3610302907,3610006203,3610006204,122.11,107,0,군청로,0,0,2025-01-15
3610302908,3610006204,3610006202,68.45,107,0,군청로,0,0,2025-01-15
3610302909,3610006201,3610006205,184.73,107,0,군청로,0,0,2025-01-15
3610302910,3610006205,3610006500,311.95,107,0,군청로,0,0,2025-01-15
3610341500,3610085100,3610085200,477.01,101,4,상주영천고속도로,0,5,2025-01-15
3610341600,3610085200,3610085100,478.54,101,4,상주영천고속도로,0,5,2025-01-15
3610341701,3610085200,3610090300,5221.18,101,0,상주영천고속도로,0,5,2025-01-15
3610341702,3610090300,3610090400,294.73,101,0,상주영천고속도로,0,5,2025-01-15
3610341703,3610090400,3610086500,4458.05,101,0,상주영천고속도로,0,5,2025-01-15
3610341801,3610090400,3610090300,294.8,101,0,상주영천고속도로,0,5,2025-01-15
3610341802,3610086500,3610090400,4465.42,101,0,상주영천고속도로,0,5,2025-01-15
3610341803,3610090300,3610085200,5221.25,101,0,상주영천고속도로,0,5,2025-01-15
3610344100,3610086500,3610086600,399.51,101,4,상주영천고속도로,0,5,2025-01-15
3610344200,3610086600,3610086500,398.56,101,4,상주영천고속도로,0,5,2025-01-15
3610344500,3610086600,3610086700,913.71,101,0,상주영천고속도로,0,5,2025-01-15
3610344600,3610086700,3610086600,907.94,101,0,상주영천고속도로,0,5,2025-01-15
3610345000,3610087000,3610086700,1333.67,101,4,상주영천고속도로,0,5,2025-01-15
3610346200,3610087700,3610087400,1163.38,101,0,중앙고속도로,0,5,2025-01-15
3610346300,3610087400,3610087700,427.28,101,0,상주영천고속도로,0,5,2025-01-15
3610347100,3610087700,3610088500,1043.9,101,0,상주영천고속도로,0,5,2025-01-15
3610347200,3610088500,3610087700,1039.97,101,0,중앙고속도로,0,5,2025-01-15
3610347900,3610088000,3610088800,1221.54,101,0,상주영천고속도로,0,5,2025-01-15
3610348100,3610088800,3610088000,1225.86,101,0,상주영천고속도로,0,5,2025-01-15
3610348300,3610088500,3610088900,514.6,101,0,상주영천고속도로,0,5,2025-01-15
3610348400,3610088900,3610088500,509.1,101,0,중앙고속도로,0,5,2025-01-15
3610348500,3610088800,3610088900,759.36,101,0,중앙고속도로,0,5,2025-01-15
3610348600,3610088900,3610088800,1068.87,101,0,상주영천고속도로,0,5,2025-01-15
3610348700,3610088800,3610089000,847.41,101,0,상주영천고속도로,0,5,2025-01-15
3610348800,3610089000,3610088800,842.82,101,0,상주영천고속도로,0,5,2025-01-15
3610348900,3610088900,3610089000,552.79,101,0,상주영천고속도로,0,5,2025-01-15
3610349000,3610089000,3610088900,1194.16,101,0,중앙고속도로,0,5,2025-01-15
3610349100,3610089000,3610089100,478.05,101,0,상주영천고속도로,0,5,2025-01-15
3610349200,3610089100,3610089000,477.57,101,0,상주영천고속도로,0,5,2025-01-15
3610349300,3610089100,3610089200,385.72,101,4,상주영천고속도로,0,5,2025-01-15
3610349400,3610089200,3610089100,387.45,101,4,상주영천고속도로,0,5,2025-01-15
3610349500,3610089200,3610089300,169.2,101,0,상주영천고속도로,0,5,2025-01-15
3610349600,3610089300,3610089200,167.86,101,0,상주영천고속도로,0,5,2025-01-15
3610349700,3610089300,3610089400,981.12,101,4,상주영천고속도로,0,5,2025-01-15
3610349800,3610089400,3610089300,981.24,101,4,상주영천고속도로,0,5,2025-01-15
3610349900,3610089400,3610089500,8233.73,101,0,상주영천고속도로,0,5,2025-01-15
3610350000,3610089500,3610089400,8236.35,101,0,상주영천고속도로,0,5,2025-01-15
3610350100,3610089500,3610089600,265.95,101,0,상주영천고속도로,0,5,2025-01-15
3610350200,3610089700,3610089500,264.31,101,0,상주영천고속도로,0,5,2025-01-15
3610350300,3610089500,3610089900,544.58,101,0,상주영천고속도로,0,5,2025-01-15
3610350400,3610089700,3610089600,83.22,101,0,상주영천고속도로,0,5,2025-01-15
3610350500,3610089900,3610089500,542.87,101,0,상주영천고속도로,0,5,2025-01-15
3610350600,3610089600,3610089700,81.45,101,0,상주영천고속도로,0,5,2025-01-15
3610350700,3610089600,3610089900,270.13,101,0,상주영천고속도로,0,5,2025-01-15
3610350800,3610089800,3610089700,164.4,101,0,상주영천고속도로,0,5,2025-01-15
3610350900,3610089700,3610089800,165.6,101,0,상주영천고속도로,0,5,2025-01-15
3610351000,3610089900,3610089700,272.9,101,0,상주영천고속도로,0,5,2025-01-15
3610351100,3610090000,3610089800,144.84,101,0,상주영천고속도로,0,5,2025-01-15
3610351200,3610089800,3610090000,142.95,101,0,상주영천고속도로,0,5,2025-01-15
3610351300,3610089900,3610090100,3583.24,101,0,상주영천고속도로,0,5,2025-01-15
3610351400,3610090100,3610089900,3583.51,101,0,상주영천고속도로,0,5,2025-01-15
3610351500,3610090100,3610090200,1376.93,101,0,상주영천고속도로,0,5,2025-01-15
3610351600,3610090200,3610090100,1372.44,101,0,상주영천고속도로,0,5,2025-01-15
3610351700,3610090300,3610090500,368.89,101,0,상주영천고속도로,0,5,2025-01-15
3610351800,3610090500,3610090300,434.16,101,0,상주영천고속도로,0,5,2025-01-15
3610351900,3610090500,3610090400,336.72,101,0,상주영천고속도로,0,5,2025-01-15
3610352000,3610090400,3610090500,378.19,101,0,상주영천고속도로,0,5,2025-01-15
3610352100,3610090500,3610090600,182.44,101,0,상주영천고속도로,0,5,2025-01-15
3610352200,3610090600,3610090500,171.19,101,0,상주영천고속도로,0,5,2025-01-15
3610352300,3610090600,3610007000,147.47,101,0,상주영천고속도로,0,5,2025-01-15
3610352400,3610007000,3610090600,147.16,101,0,상주영천고속도로,0,5,2025-01-15
3610395200,3610111300,3610111100,669.51,105,0,한티로,0,0,2025-01-15
3610395300,3610111100,3610111300,678.04,105,0,한티로,0,0,2025-01-15
3610395400,3610111300,3610111200,362.26,107,0,한티로,0,0,2025-01-15
3610395500,3610111200,3610111300,386.73,107,0,한티로,0,0,2025-01-15
3610395800,3610112000,3610111300,2076.73,105,0,국가지원지방도79호선,0,0,2025-01-15
3610395900,3610111300,3610112000,2066.94,105,0,국가지원지방도79호선,0,0,2025-01-15
3610396600,3610112000,3610111800,301.33,107,0,한티로,0,0,2025-01-15
3610396700,3610111800,3610112000,315.43,107,0,한티로,0,0,2025-01-15
3610397000,3610112300,3610112000,300.55,105,0,국가지원지방도79호선,0,0,2025-01-15
3610397100,3610112000,3610112300,301.27,105,0,국가지원지방도79호선,0,0,2025-01-15
3610397600,3610112500,3610112300,184.12,105,3,국가지원지방도79호선,0,0,2025-01-15
3610397700,3610112300,3610112500,186.58,105,3,국가지원지방도79호선,0,0,2025-01-15
3610398000,3610112400,3610112700,734.31,105,0,국가지원지방도79호선,0,0,2025-01-15
3610398100,3610112400,3610112600,117.46,107,0,춘산1길,0,0,2025-01-15
3610398200,3610112600,3610112400,123.94,107,0,춘산1길,0,0,2025-01-15
3610398300,3610112700,3610112400,723.1,105,0,국가지원지방도79호선,0,0,2025-01-15
3610398400,3610112900,3610112500,1713.69,105,0,국가지원지방도79호선,0,0,2025-01-15
3610398500,3610112500,3610112900,1723.97,105,0,국가지원지방도79호선,0,0,2025-01-15
3610398600,3610112700,3610112800,115.31,105,3,국가지원지방도79호선,0,0,2025-01-15
3610398700,3610112800,3610112700,115.86,105,3,국가지원지방도79호선,0,0,2025-01-15
3610398800,3610112800,3610112900,307.87,105,0,국가지원지방도79호선,0,0,2025-01-15
3610398900,3610112900,3610112800,315.41,105,0,국가지원지방도79호선,0,0,2025-01-15
3610399000,3610113200,3610112400,1270.93,105,0,국가지원지방도79호선,0,0,2025-01-15
3610399100,3610112400,3610113200,1264.62,105,0,국가지원지방도79호선,0,0,2025-01-15
3610399400,3610113200,3610113500,214.23,107,0,춘산2길,0,0,2025-01-15
3610399500,3610113500,3610113200,209.46,107,0,춘산2길,0,0,2025-01-15
3610399800,3610001000,3610113200,1224.89,105,0,국가지원지방도79호선,0,0,2025-01-15
3610399900,3610113200,3610001000,1226.7,105,0,국가지원지방도79호선,0,0,2025-01-15
3610449601,3610128200,3610001702,1499.39,106,0,삼국유사로,0,0,2025-01-15
3610449603,3610001702,3610001703,364.53,106,0,삼국유사로,0,0,2025-01-15
3610449604,3610001703,3610001701,601.33,106,0,삼국유사로,0,0,2025-01-15
3610449702,3610001702,3610128200,1496.47,106,0,삼국유사로,0,0,2025-01-15
3610449703,3610001701,3610001703,616.36,106,0,삼국유사로,0,0,2025-01-15
3610449704,3610001703,3610001702,376.58,106,0,삼국유사로,0,0,2025-01-15
3610450200,3610128300,3610128200,138.1,106,0,삼국유사로,0,0,2025-01-15
3610450300,3610128200,3610128300,138.06,106,0,삼국유사로,0,0,2025-01-15
3610450400,3610128400,3610128300,156.15,106,3,삼국유사로,0,0,2025-01-15
3610450500,3610128300,3610128400,156.11,106,3,삼국유사로,0,0,2025-01-15
3610450800,3610003000,3610128400,3244.22,106,0,삼국유사로,0,0,2025-01-15
3610450900,3610128400,3610003000,3237.69,106,0,삼국유사로,0,0,2025-01-15
3610451000,3610128600,3610003400,4262.99,107,0,아미산로,0,0,2025-01-15
3610451100,3610003400,3610128600,4266.34,107,0,아미산로,0,0,2025-01-15
3610451200,3610129100,3610128900,3000.14,107,0,괴산길,0,0,2025-01-15
3610451300,3610128900,3610129100,3008.09,107,0,괴산길,0,0,2025-01-15
3610451400,3610129200,3610128200,3092.84,107,0,안용아길,0,0,2025-01-15
3610451500,3610128200,3610129200,3075.96,107,0,안용아길,0,0,2025-01-15
3610451600,3610129300,3610001702,302.18,107,0,삼국유사로,0,0,2025-01-15
3610451700,3610001702,3610129300,274.91,107,0,삼국유사로,0,0,2025-01-15
3610451800,3610129600,3610001704,1735.87,107,0,화북2길,0,0,2025-01-15
3610451900,3610001704,3610129600,1746.38,107,0,화북2길,0,0,2025-01-15
3610452000,3610129700,3610001301,6094.49,107,0,부흥로,0,0,2025-01-15
3610452100,3610001301,3610129700,6100.46,107,0,부흥로,0,0,2025-01-15
3610452200,3610129700,3610002201,468.05,107,0,원산금양길,0,0,2025-01-15
3610452300,3610002201,3610129700,454.85,107,0,원산금양길,0,0,2025-01-15
3610452400,3610129800,3610129700,5617.89,107,0,원산금양길,0,0,2025-01-15
3610452500,3610129700,3610129800,5628.16,107,0,원산금양길,0,0,2025-01-15
3610452600,3610129900,3610002202,3784.83,107,0,연계지호길,0,0,2025-01-15
3610452700,3610002202,3610129900,3762.58,107,0,연계지호길,0,0,2025-01-15
3610452800,3610130200,3610130000,3055.47,107,0,철길로,0,0,2025-01-15
3610452900,3610130000,3610130200,3062.62,107,0,철길로,0,0,2025-01-15
3610453000,3610130500,3610000900,448.81,107,0,창평1길,0,0,2025-01-15
3610453100,3610000900,3610130500,446.76,107,0,창평1길,0,0,2025-01-15
3610453200,3610130500,3610001301,4171.9,107,0,부흥로,0,0,2025-01-15
3610453300,3610001301,3610130500,4184.78,107,0,부흥로,0,0,2025-01-15
3610453400,3610130600,3610130200,2864.51,107,0,화계봉산길,0,0,2025-01-15
3610453500,3610130200,3610130600,2880.61,107,0,화계봉산길,0,0,2025-01-15
3610453600,3610130600,3610001101,4974.54,107,0,화계봉산길,0,0,2025-01-15
3610453700,3610001101,3610130600,5003.24,107,0,화계봉산길,0,0,2025-01-15
3610453800,3610130700,3610130600,4845.53,107,0,화계봉산길,0,0,2025-01-15
3610453900,3610130600,3610130700,4846.26,107,0,화계봉산길,0,0,2025-01-15
3610454000,3610130700,3610004601,795.31,107,0,봉산3길,0,0,2025-01-15
3610454100,3610004601,3610130700,782.02,107,0,봉산3길,0,0,2025-01-15
3610454200,3610130900,3610004602,3409.91,107,0,노행길,0,0,2025-01-15
3610454300,3610004602,3610130900,3417.32,107,0,노행길,0,0,2025-01-15
3610454400,3610131000,3610130900,3589.6,107,0,노행길,0,0,2025-01-15
3610454500,3610130900,3610131000,3599.02,107,0,노행길,0,0,2025-01-15
3610454600,3610131000,3610006501,574.18,107,0,용대2길,0,0,2025-01-15
3610454700,3610006501,3610131000,579.45,107,0,용대2길,0,0,2025-01-15
3610454800,3610131200,3610006502,1974.5,107,0,상곡길,0,0,2025-01-15
3610454900,3610006502,3610131200,1973.66,107,0,상곡길,0,0,2025-01-15
3610455000,3610131300,3610007501,1484.51,107,0,대북길,0,0,2025-01-15
3610455100,3610007501,3610131300,1468.27,107,0,대북길,0,0,2025-01-15
3610455200,3610132000,3610007503,1830.59,107,0,내외량길,0,0,2025-01-15
3610455300,3610007503,3610132000,1840.05,107,0,내외량길,0,0,2025-01-15
3610455400,3610132100,3610007504,472.84,107,0,삽령길,0,0,2025-01-15
3610455500,3610007504,3610132100,471.23,107,0,삽령길,0,0,2025-01-15
3610455600,3610132500,3610140000,7085.52,107,0,서금로,0,0,2025-01-15
3610455700,3610140000,3610132500,7101.94,107,0,서금로,0,0,2025-01-15
3610455800,3610132600,3610132500,207.38,107,0,서금로,0,0,2025-01-15
3610455900,3610132500,3610132600,205.75,107,0,서금로,0,0,2025-01-15
3610456000,3610133100,3610009300,824.17,107,0,군위공단길,0,0,2025-01-15
3610456100,3610009300,3610133100,828.15,107,0,군위공단길,0,0,2025-01-15
3610456200,3610133700,3610133100,332.85,107,0,군위공단길,0,0,2025-01-15
3610456300,3610133100,3610133700,332.78,107,0,군위공단길,0,0,2025-01-15
3610456400,3610133800,3610111801,2627.47,107,0,원효길,0,0,2025-01-15
3610456500,3610111801,3610133800,2627.16,107,0,원효길,0,0,2025-01-15
3610456600,3610134400,3610002901,566.19,107,0,불로길,0,0,2025-01-15
3610456700,3610002901,3610134400,568.61,107,0,불로길,0,0,2025-01-15
3610456800,3610134500,3610134400,325.09,107,0,불로길,0,0,2025-01-15
3610456900,3610134400,3610134500,329.66,107,0,불로길,0,0,2025-01-15
3610457000,3610134800,3610001601,114.07,107,0,효령공단길,0,0,2025-01-15
3610457100,3610001601,3610134800,114.07,107,0,효령공단길,0,0,2025-01-15
3610457200,3610135200,3610001102,871.93,107,0,장기길,0,0,2025-01-15
3610457300,3610001102,3610135200,874.66,107,0,장기길,0,0,2025-01-15
3610457400,3610135200,3610001614,402.08,107,0,경북대로,0,0,2025-01-15
3610457401,3610001614,3610001617,12,107,0,경북대로,0,0,2025-01-15
3610457500,3610001615,3610135200,398.51,107,0,경북대로,0,0,2025-01-15
3610457501,3610001616,3610001615,12,107,0,경북대로,0,0,2025-01-15
3610457600,3610135400,3610001102,1406.42,107,0,치산효령로,0,0,2025-01-15
3610457700,3610001102,3610135400,1416.63,107,0,치산효령로,0,0,2025-01-15
3610457800,3610135500,3610001103,810.89,107,0,마명길,0,0,2025-01-15
3610457900,3610001103,3610135500,804.61,107,0,마명길,0,0,2025-01-15
3610458000,3610135600,3610001104,2262.78,107,0,장군로,0,0,2025-01-15
3610458100,3610001104,3610135600,2253.79,107,0,장군로,0,0,2025-01-15
3610458200,3610136000,3610001500,323.15,107,0,용매로,0,0,2025-01-15
3610458300,3610001500,3610136000,317.67,107,0,용매로,0,0,2025-01-15
3610458400,3610136400,3610136200,232.39,107,0,용매로,0,0,2025-01-15
3610458500,3610136200,3610136400,220.9,107,0,용매로,0,0,2025-01-15
3610458600,3610136500,3610000400,2348.61,107,0,용매로,0,0,2025-01-15
3610458700,3610000400,3610136500,2343.9,107,0,용매로,0,0,2025-01-15
3610458800,3610136700,3610000402,248.96,107,0,한티로,0,0,2025-01-15
3610458900,3610000402,3610136700,266.96,107,0,한티로,0,0,2025-01-15
3610459000,3610136700,3610000401,112.54,107,0,한티로,0,0,2025-01-15
3610459100,3610000401,3610136700,111.2,107,0,한티로,0,0,2025-01-15
3610459200,3610136800,3610000402,239.9,107,0,한티로,0,0,2025-01-15
3610459300,3610000402,3610136800,254.03,107,0,한티로,0,0,2025-01-15
3610459400,3610136900,3610004702,319.01,107,0,이화3길,0,0,2025-01-15
3610459500,3610004702,3610136900,315.12,107,0,이화3길,0,0,2025-01-15
3610459600,3610136900,3610004802,245.15,107,0,이화3길,0,0,2025-01-15
3610459700,3610004802,3610136900,223.88,107,0,이화3길,0,0,2025-01-15
3610459800,3610136900,3610004800,162.06,107,0,이화3길,0,0,2025-01-15
3610459900,3610004800,3610136900,161.62,107,0,이화3길,0,0,2025-01-15
3610460000,3610137000,3610005001,215.53,107,0,두북길,0,0,2025-01-15
3610460100,3610005001,3610137000,223.16,107,0,두북길,0,0,2025-01-15
3610460200,3610137200,3610005402,5026.46,101,0,중앙고속도로,0,5,2025-01-15
3610460400,3610137200,3610005400,3372.94,101,0,중앙고속도로,0,5,2025-01-15
3610460500,3610005400,3610137200,3362.38,101,0,중앙고속도로,0,5,2025-01-15
3610460600,3610137300,3610006400,269.56,107,0,동산새길,0,0,2025-01-15
3610460700,3610006400,3610137300,273.62,107,0,동산새길,0,0,2025-01-15
3610460800,3610137300,3610006503,376.41,107,0,중앙길,0,0,2025-01-15
3610460900,3610006503,3610137300,384.38,107,0,중앙길,0,0,2025-01-15
3610461000,3610137900,3610006204,119.36,107,0,군청로,0,0,2025-01-15
3610461100,3610006204,3610137900,139.06,107,0,군청로,0,0,2025-01-15
3610461200,3610138300,3610006506,412.83,107,0,동서길,0,0,2025-01-15
3610461300,3610006506,3610138300,419.58,107,0,동서길,0,0,2025-01-15
3610461400,3610138600,3610138500,110.9,107,0,중앙6길,0,0,2025-01-15
3610461500,3610138500,3610138600,110.9,107,0,중앙6길,0,0,2025-01-15
3610461600,3610139000,3610138900,155.29,107,0,중앙4길,0,0,2025-01-15
3610461700,3610138900,3610139000,155.73,107,0,중앙4길,0,0,2025-01-15
3610461800,3610139300,3610007708,706.13,107,0,군청로,0,0,2025-01-15
3610461801,3610007708,3610007711,12,107,0,군청로,0,0,2025-01-15
3610461900,3610007709,3610139300,666.38,107,0,군청로,0,0,2025-01-15
3610461901,3610007710,3610007709,12,107,0,군청로,0,0,2025-01-15
3610462200,3690172000,3610136300,2653.22,107,0,용매로,0,0,2025-01-15
3610462300,3610136300,3690172000,2639.81,107,0,용매로,0,0,2025-01-15
3610462400,3610128700,3610128600,647.62,107,0,아미산로,0,0,2025-01-15
3610462500,3610128600,3610128700,643.2,107,0,아미산로,0,0,2025-01-15
3610462600,3610128500,3610007500,63.5,107,0,내량길,0,0,2025-01-15
